code,libelle,nb_total_de_sejours_seances,nb_de_sejourshors_ghm_en_j_ou_t_et_seances,dms_en_nuitee_hors_ghm_en_j_ou_tet_seances,nb_de_sejours_ghm_en_j_ou_t_hors_seances,nb_de_nuiteesen_ghm_j_ou_t,nb_de_seances
P95+8,Mort foetale sans précision en dehors d'une interruption médicale de grossesse,91,91,0,0,0,0
"",Total,5754,5754,,0,,0
P960,Insuffisance rénale congénitale,32,32,1456,0,0,0
P961,Symptômes de sevrage du nouveau-né dus à la toxicomanie de la mère,285,285,1764,0,0,0
P962,Symptômes de sevrage après usage thérapeutique de médicaments chez le nouveau-né,62,62,1153,0,0,0
P968,Autres affections précisées dont l'origine se situe dans la période périnatale,216,211,456,,0,0
"",Total,598,591,,,,0
Q012,Encéphalocèle occipitale,26,26,546,0,0,0
Q018,Encéphalocèle d'autres localisations,42,38,455,,,0
Q019,"Encéphalocèle, sans précision",20,16,863,,,0
"",Total,104,94,,,,0
Q030,Malformations de l'aqueduc de Sylvius,49,42,552,,0,0
Q031,Atrésie des fentes de Luschka et du foramen de Magendie,14,,,,,0
Q038,Autres hydrocéphalies congénitales,35,18,728,17,,0
Q039,"Hydrocéphalie congénitale, sans précision",37,22,1250,15,,0
"",Total,135,92,,43,,0
Q040,Malformations congénitales du corps calleux,141,29,1134,112,,0
Q043,Autres anomalies localisées du développement de l'encéphale,151,34,1312,117,,0
Q044,Dysplasie du septum et des voies optiques,18,,,11,,0
Q046,Kystes cérébraux congénitaux,131,71,732,60,,0
Q048,Autres malformations congénitales précisées de l'encéphale,120,49,965,71,11,0
Q049,"Malformation congénitale de l'encéphale, sans précision",20,,,15,,0
"",Total,590,199,,391,,0
Q051,"Spina bifida thoracique, avec hydrocéphalie",13,,,,0,0
Q052,"Spina bifida lombaire, avec hydrocéphalie",28,21,1162,,,0
Q057,"Spina bifida lombaire, (sans hydrocéphalie)",64,35,857,29,,0
Q058,"Spina bifida sacré, (sans hydrocéphalie)",28,21,1414,,0,0
Q059,"Spina bifida, sans précision",62,32,756,30,,0
"",Total,214,130,,84,,0
Q062,Diastématomyélie,18,11,1127,,,0
Q063,Autres malformations congénitales de la queue de cheval,45,34,556,11,,0
Q068,Autres malformations congénitales précisées de la moelle épinière,211,149,564,62,,0
Q069,"Malformation congénitale de la moelle épinière, sans précision",75,64,391,11,,0
"",Total,357,262,,95,,0
Q100,Ptosis congénital,258,30,163,228,0,0
Q103,Autres malformations congénitales des paupières,94,,,85,0,0
Q105,Sténose ou rétrécissement congénital du canal lacrymal,385,20,160,365,0,0
Q106,Autres malformations congénitales de l'appareil lacrymal,11,,,,0,0
"",Total,763,70,,693,,0
Q130,Colobome (de l'iris),21,0,,21,0,0
Q131,Absence (congénitale) d'iris,24,,,20,0,0
Q132,Autres malformations congénitales de l'iris,16,,,14,0,0
Q133,Opacité congénitale de la cornée,14,,,,0,0
Q134,Autres malformations congénitales de la cornée,20,,,14,0,0
Q138,Autres malformations congénitales de la chambre antérieure de l'oeil,15,0,,15,0,0
"",Total,115,18,,97,,0
Q140,Malformation congénitale du corps vitré,32,12,125,20,0,0
Q141,Malformation congénitale de la rétine,25,,,20,0,0
Q142,Malformation congénitale de la papille optique,28,,,23,0,0
"",Total,92,22,,70,,0
Q160,Absence congénitale du pavillon de l'oreille,23,19,363,,0,0
Q161,"Absence, atrésie et rétrécissement congénitaux du conduit auditif (externe)",21,,,13,0,0
Q163,Malformation congénitale des osselets,12,,,,0,0
Q164,Autres malformations congénitales de l'oreille moyenne,13,,,,0,0
Q165,Malformation congénitale de l'oreille interne,40,,,33,0,0
Q169,"Malformation congénitale de l'oreille (avec atteinte de l'audition), sans précision",83,61,275,22,0,0
"",Total,192,101,,91,,0
Q170,Pavillon surnuméraire,41,0,,41,0,0
Q172,Microtie,15,11,473,,0,0
Q173,Autres déformations de l'oreille,159,16,113,143,0,0
Q174,Anomalie de position de l'oreille,24,,,23,0,0
Q175,Oreilles proéminentes,2958,402,118,2556,0,0
Q178,Autres malformations congénitales précisées de l'oreille,126,,,118,0,0
Q179,"Malformation congénitale de l'oreille, sans précision",41,20,295,21,0,0
"",Total,3364,458,,2906,,0
Q1800,Kyste de la queue du sourcil,466,28,114,438,0,0
Q1808,"Autres fissures, fistules et kystes d'origine branchiale",1114,709,208,405,18,0
Q181,Fistule et kyste préauriculaires,506,67,204,439,,0
Q182,Autres malformations d'origine branchiale,154,39,236,115,,0
Q188,Autres malformations congénitales précisées de la face et du cou,271,152,259,119,,0
"",Total,2525,1005,,1520,,0
Q200,Tronc artériel commun,92,77,1540,15,0,0
Q201,Ventricule droit à double issue,190,171,1213,19,0,0
Q202,Ventricule gauche à double issue,19,18,1372,,0,0
Q203,Communication ventriculo-auriculaire discordante,369,329,1454,40,,0
Q204,Ventricule à double issue,204,175,1221,29,,0
Q205,Communication auriculo-ventriculaire discordante,68,61,1079,,,0
Q206,Isomérisme des auricules cardiaques,13,12,392,,0,0
Q208,Autres malformations congénitales des cavités et des orifices cardiaques,188,183,325,,,0
Q209,"Malformation congénitale des cavités et des orifices cardiaques, sans précision",16,11,891,,0,0
"",Total,1159,1037,,122,,0
Q210,Communication interventriculaire,1012,934,869,78,,0
Q211,Communication interauriculaire,5772,5077,234,695,81,0
Q212,Communication auriculo-ventriculaire,355,331,1404,24,,0
Q213,Tétralogie de Fallot,743,662,909,81,,0
Q214,Communication aorto-pulmonaire,18,17,829,,,0
Q218,Autres malformations congénitales des cloisons cardiaques,22,16,1600,,,0
"",Total,7926,7039,,887,,0
Q220,Atrésie de la valve pulmonaire,240,216,1071,24,,0
Q221,Sténose congénitale de la valve pulmonaire,278,251,554,27,,0
Q222,Insuffisance congénitale de la valve pulmonaire,40,38,900,,,0
Q224,Sténose congénitale de la valvule tricuspide,94,84,1046,,0,0
Q225,Maladie d'Ebstein,78,68,976,,,0
Q226,Hypoplasie du coeur droit,62,59,969,,0,0
"",Total,813,737,,76,,0
Q230,Sténose congénitale de la valvule aortique,159,149,1020,,,0
Q231,Insuffisance congénitale de la valvule aortique,323,262,968,61,,0
Q232,Sténose mitrale congénitale,28,26,1369,,0,0
Q233,Insuffisance mitrale congénitale,55,44,1298,11,0,0
Q234,Hypoplasie du coeur gauche,130,125,1717,,0,0
Q238,Autres malformations congénitales des valvules aortique et mitrale,23,21,1157,,0,0
"",Total,723,632,,91,,0
Q242,Coeur triatrial,19,15,780,,0,0
Q243,Sténose de l'infundibulum pulmonaire,21,20,575,,,0
Q244,Sténose sous-aortique congénitale,62,57,963,,,0
Q245,Malformation des vaisseaux coronaires,249,168,887,81,,0
Q246,Bloc congénital du coeur,22,16,544,,,0
Q248,Autres malformations cardiaques congénitales précisées,115,95,876,20,0,0
Q249,"Malformation cardiaque congénitale, sans précision",38,26,1138,12,0,0
"",Total,533,403,,130,,0
Q250,Perméabilité du canal artériel,649,625,514,24,,0
Q251,Coarctation de l'aorte,518,485,844,33,,0
Q252,Atrésie de l'aorte,14,14,2264,0,0,0
Q253,Sténose (congénitale) de l'aorte,43,33,658,,,0
Q254,Autres malformations congénitales de l'aorte,222,187,897,35,,0
Q255,Atrésie (congénitale) de l'artère pulmonaire,76,73,1285,,,0
Q256,Sténose (congénitale) de l'artère pulmonaire,148,135,494,13,,0
Q257,Autres malformations congénitales de l'artère pulmonaire,144,104,513,40,0,0
Q258,Autres malformations congénitales des gros vaisseaux,44,39,944,,0,0
"",Total,1864,1701,,163,,0
Q262,Retour veineux pulmonaire anormal total,67,62,1158,,0,0
Q263,Retour veineux pulmonaire anormal partiel,74,69,723,,,0
Q264,"Retour veineux pulmonaire anormal, sans précision",25,20,895,,0,0
Q268,Autres malformations congénitales des grandes veines,66,49,653,17,,0
"",Total,267,227,,40,,0
Q271,Sténose congénitale de l'artère rénale,13,11,536,,0,0
Q273,Malformation artérioveineuse périphérique,1003,367,416,636,39,0
Q278,Autres malformations congénitales précisées de l'appareil circulatoire périphérique,774,97,319,677,28,0
Q279,"Malformation congénitale de l'appareil circulatoire périphérique, sans précision",122,27,219,95,,0
"",Total,1920,508,,1412,,0
Q280,Malformation artérioveineuse de vaisseaux précérébraux,75,45,716,30,,0
Q281,Autres malformations des vaisseaux précérébraux,66,34,324,32,15,0
Q282,Malformation artérioveineuse des vaisseaux cérébraux,1652,1066,664,586,80,0
Q283,Autres malformations des vaisseaux cérébraux,345,244,622,101,20,0
Q288,Autres malformations congénitales précisées de l'appareil circulatoire,107,45,416,62,,0
"",Total,2245,1434,,811,,0
Q300,Atrésie des choanes,140,96,829,44,,0
Q308,Autres malformations congénitales du nez,54,26,1619,28,0,0
Q309,"Malformation congénitale du nez, sans précision",21,,,12,0,0
"",Total,221,137,,84,,0
Q311,Sténose sous-glottique congénitale,39,27,3000,12,,0
Q313,Laryngocèle,104,45,511,59,17,0
Q315,Laryngomalacie congénitale,518,334,674,184,102,0
Q318,Autres malformations congénitales du larynx,65,45,1382,20,,0
"",Total,744,464,,280,,0
Q320,Trachéomalacie congénitale,112,42,705,70,20,0
Q321,Autres malformations congénitales de la trachée,56,40,1028,16,,0
Q322,Bronchomalacie congénitale,16,,,,,0
Q324,Autres malformations congénitales des bronches,12,,,,0,0
"",Total,197,98,,99,,0
Q330,Poumon kystique congénital,164,137,764,27,,0
Q332,Séquestration pulmonaire,140,115,413,25,,0
Q336,Hypoplasie et dysplasie du poumon,36,31,2452,,,0
Q338,Autres malformations congénitales du poumon,27,22,864,,0,0
Q339,"Malformation congénitale du poumon, sans précision",14,,,,,0
"",Total,388,315,,73,,0
Q340,Anomalie (congénitale) de la plèvre,12,11,355,,,0
Q341,Kyste congénital du médiastin,39,32,356,,0,0
Q348,Autres malformations congénitales précisées de l'appareil respiratoire,35,12,775,23,,0
"",Total,86,55,,31,,0
Q351,Fente de la voûte du palais,123,82,378,41,53,0
Q353,Fente du voile du palais,240,141,370,99,90,0
Q355,Fente de la voûte et du voile du palais,384,244,366,140,141,0
Q359,"Fente du palais, sans précision",91,55,535,36,27,0
"",Total,847,526,,321,,0
Q370,Fente labiale bilatérale avec fente de la voûte du palais,59,29,452,30,28,0
Q371,Fente labiale unilatérale avec fente de la voûte du palais,155,62,347,93,63,0
Q372,Fente labiale bilatérale avec fente du voile du palais,46,16,394,30,28,0
Q373,Fente labiale unilatérale avec fente du voile du palais,68,33,582,35,33,0
Q374,Fente labiale bilatérale avec fente du voile et de la voûte du palais,331,184,345,147,147,0
Q375,Fente labiale unilatérale avec fente du voile et de la voûte du palais,580,297,319,283,291,0
Q378,"Fente labiale bilatérale avec fente palatine, sans précision",85,48,567,37,25,0
Q379,"Fente labiale unilatérale avec fente palatine, sans précision",177,100,483,77,79,0
"",Total,1501,769,,732,,0
Q380,"Malformations congénitales des lèvres, non classées ailleurs",98,,,89,0,0
Q381,Ankyloglossie,786,46,348,740,0,0
Q382,Macroglossie,42,27,333,15,0,0
Q383,Autres malformations congénitales de la langue,69,,,62,0,0
Q385,"Malformations congénitales du palais, non classées ailleurs",30,12,158,18,0,0
Q386,Autres malformations congénitales de la bouche,13,,,,0,0
"",Total,1057,115,,942,,0
Q390,"Atrésie de l'oesophage, (sans fistule)",151,108,2583,43,15,0
Q391,Atrésie de l'oesophage avec fistule trachéo-oesophagienne,258,151,3200,107,,0
Q392,"Fistule trachéo-oesophagienne congénitale, (sans atrésie)",26,24,1308,,,0
Q393,Sténose et rétrécissement congénitaux de l'oesophage,98,77,445,21,,0
Q395,Dilatation congénitale de l'oesophage,20,,,,,0
Q398,Autres malformations congénitales de l'oesophage,43,16,731,27,,0
"",Total,602,388,,214,,0
Q400,Sténose hypertrophique congénitale du pylore,911,676,457,235,130,0
Q401,Hernie hiatale congénitale,220,102,600,118,16,0
Q402,Autres malformations congénitales précisées de l'estomac,28,19,316,,,0
"",Total,1164,800,,364,,0
Q410,"Absence, atrésie et sténose congénitales du duodénum",71,69,3497,,,0
Q411,"Absence, atrésie et sténose congénitales du jéjunum",11,11,5418,0,0,0
Q412,"Absence, atrésie et sténose congénitales de l'iléon",17,17,4324,0,0,0
Q419,"Absence, atrésie et sténose congénitales de l'intestin grêle, sans précision de localisation",20,17,3229,,,0
"",Total,129,124,,,,0
Q420,"Absence, atrésie et sténose congénitales du rectum, avec fistule",85,67,855,18,,0
Q421,"Absence, atrésie et sténose congénitales du rectum, (sans fistule)",24,17,2024,,0,0
Q422,"Absence, atrésie et sténose congénitales de l'anus, avec fistule",152,134,687,18,,0
Q423,"Absence, atrésie et sténose congénitales de l'anus, (sans fistule)",183,152,810,31,,0
"",Total,451,376,,75,,0
Q430,Diverticule de Meckel,279,264,595,15,,0
Q431,Maladie de Hirschsprung,387,273,1227,114,34,0
Q433,Malformations congénitales de fixation de l'intestin,78,69,1016,,,0
Q434,Duplication de l'intestin,81,75,465,,,0
Q435,Ectopie de l'anus,17,13,331,,0,0
Q436,Fistule congénitale du rectum et de l'anus,14,12,317,,0,0
Q437,Persistance du cloaque,22,13,1185,,,0
Q438,Autres malformations congénitales précisées de l'intestin,805,121,546,684,37,0
"",Total,1692,847,,845,,0
Q442,Atrésie des voies biliaires,124,97,3341,27,12,0
Q444,Kyste (congénital) du cholédoque,49,43,1009,,,0
Q445,Autres malformations congénitales des voies biliaires,21,15,1100,,0,0
Q446,Maladie kystique du foie,156,136,937,20,0,0
Q447,Autres malformations congénitales du foie,25,17,2512,,0,0
"",Total,386,315,,71,,0
Q501,Kyste ovarien au cours du développement,102,51,329,51,,0
Q504,Kyste embryonnaire de la trompe de Fallope,18,,,11,,0
Q505,Kyste embryonnaire du ligament large,43,19,158,24,,0
"",Total,176,83,,93,,0
Q510,Agénésie et aplasie de l'utérus,12,,,,0,0
Q511,Utérus double avec duplication du col et du vagin,33,19,142,14,0,0
Q512,Autres duplications de l'utérus,352,305,10,47,,0
Q513,Utérus bicorne,52,34,118,18,0,0
Q514,Utérus unicorne,14,11,18,,0,0
Q518,Autres malformations congénitales de l'utérus et du col de l'utérus,147,120,31,27,0,0
Q519,"Malformation congénitale de l'utérus et du col de l'utérus, sans précision",96,79,6,17,0,0
"",Total,708,575,,133,,0
Q521,Dédoublement du vagin,72,34,121,38,0,0
Q523,Imperforation de l'hymen,148,21,152,127,0,0
Q524,Autres malformations congénitales du vagin,110,14,471,96,,0
Q525,Fusion de la vulve,38,,,34,,0
Q526,Malformation congénitale du clitoris,17,,,,0,0
Q527,Autres malformations congénitales de la vulve,44,,,41,0,0
Q528,Autres malformations congénitales précisées des organes génitaux de la femme,29,13,985,16,0,0
"",Total,469,106,,363,,0
Q530,Testicule en situation anormale,4257,417,134,3840,0,0
Q531,Cryptorchidie unilatérale,2763,321,131,2442,0,0
Q532,Cryptorchidie bilatérale,738,157,176,581,0,0
Q539,"Cryptorchidie, sans précision",145,,,137,0,0
"",Total,7903,903,,7000,,0
Q540,Hypospadias balanique,540,257,228,283,0,0
Q541,Hypospadias pénien,1119,813,308,306,0,0
Q542,Hypospadias pénoscrotal,139,114,407,25,0,0
Q543,Hypospadias périnéal,32,29,483,,0,0
Q544,Chordée congénitale,12,,,,0,0
Q548,Autres hypospadias,167,94,265,73,0,0
Q549,"Hypospadias, sans précision",135,70,243,65,0,0
"",Total,2144,1382,,762,,0
Q550,Absence (congénitale) et aplasie du testicule,95,35,40,60,0,0
Q552,Autres malformations congénitales du (des) testicule(s) et du scrotum,57,13,123,44,0,0
Q554,"Autres malformations congénitales du canal déférent, de l'épididyme, des vésicules séminales et de la prostate",58,17,106,41,0,0
Q556,Autres malformations congénitales du pénis,708,142,189,566,0,0
Q558,Autres malformations congénitales précisées des organes génitaux de l'homme,48,,,39,0,0
Q559,"Malformation congénitale des organes génitaux de l'homme, sans précision",12,0,,12,0,0
"",Total,984,219,,765,,0
Q600,"Agénésie rénale, unilatérale",55,14,514,41,0,0
Q603,Hypoplasie rénale unilatérale,20,,,12,0,0
Q604,Hypoplasie rénale bilatérale,21,16,1325,,0,0
"",Total,108,43,,65,,0
Q610,Kyste (congénital unique) du rein,19,16,413,,0,0
Q611,"Rein polykystique, autosomique récessif",16,11,1164,,0,0
Q612,"Rein polykystique, autosomique dominant",161,139,737,22,0,0
Q613,"Rein polykystique, sans précision",269,232,844,37,0,0
Q614,Dysplasie rénale,69,46,322,23,0,0
Q615,Kyste médullaire du rein,18,,,11,0,0
Q618,Autres maladies kystiques du rein,14,,,,0,0
Q619,"Maladie kystique du rein, sans précision",22,19,953,,0,0
"",Total,588,477,,111,,0
Q620,Hydronéphrose congénitale,179,167,454,12,0,0
Q621,Atrésie et sténose congénitales de l'uretère,357,285,433,72,0,0
